NUISANCE_PARAMETERS
0.0026001   5.83396e-06   -5.37406e-06   2.44229e-05   1.41086e-05   -2.41482e-05   -3.50858e-05   -6.36628e-05   -4.31403e-05   -1.88147e-05   -1.37843e-06   4.77367e-05   -3.11951e-05   1.37935e-05   -0.000351512   -0.000192184   -9.76752e-05   0.00386116   1   0.00485426   0.00486085   0.00357465   0.00386866   0.00484938   0.00712864   4.4535e-05   -2.34776e-05   -6.15443e-06   1.7163e-05   -6.21025e-05   5.21141e-06   5.68846e-05   0.000121087   -0.000518854   -1.32077e-09   -0.000268525   0.000862692   5.12995e-05   -0.00640612   0.000143841   -0.00126193   0.0022517   -0.0043982   -0.000157932   -0.00489123   0.000338907   -0.000145128   0.000357103   -0.000601718   -0.00278878   -1.32077e-09   0.00429461   -0.00230452   0.000106142   0.000471067   0.00124468   0.00231137   0.0044285   -4.7865e-07   -7.16602e-07   0.00273249   -0.00151373   3.98401e-08   -1.5216e-07   6.86526e-07   1.88664e-06   0.000390021   -0.0017213   -0.00241813   -0.00573346   -0.0119992   -0.00014321   -8.86883e-05   0.000249902   0.000133937   -0.00707925   -0.0196674   0.0182044   0.000696722   0.000384914   0.000972987   0.000618591   -0.0164929   0.00039018   -0.00283651   5.98802e-08   -3.9358e-07   7.28903e-08   1.89198e-08   0.000249647   -1.66263e-05   2.99088e-07   -6.4432e-08   -0.000355027   -0.000273819   1.40781e-05   0.000402028   -0.000101922   -0.00793434   -1.32077e-09   0.00112231   -0.000118515   0.00243607   0.00100516   -0.000221078   -0.0022252   -0.0016615   -0.00199121   0.00394421   0.00546681   0.0049477   0.00195846   -1.32077e-09   -0.000733333   0.00750181   0.00145923   -7.39727e-05   -4.00638e-06   0.000980308   0.000480375   0.000488418   -0.000362472   0.000979305   -0.00118089   0.00116399   -0.00158465   -0.000901466   6.21448e-05   9.96896e-05   1.36854e-09   2.97094e-06   -0.00294946   -0.000168792   -0.00188273   -0.000172002   
0.00159847   2.25886e-05   3.8933e-05   2.18283e-05   3.11623e-05   -6.54675e-06   -3.98776e-06   -2.68267e-06   1.12456e-05   6.89043e-06   -8.59859e-05   -9.20013e-05   -0.000145136   -0.000177747   -0.000276889   -0.000265943   -0.000419812   1   0.00386116   0.00551125   0.00383403   0.0031967   0.00361023   0.00406769   0.00371246   -0.00055694   -0.000230321   -8.97775e-05   0.000186959   8.88374e-05   0.000195438   0.000199537   0.000264292   -0.00114109   -1.30187e-09   -0.00107848   0.00179141   0.000210089   -0.000501511   9.26934e-06   0.000259352   0.00318644   -0.00219391   -0.000531885   -0.00571572   0.000205949   -0.000271724   0.000125861   -0.000237805   -0.00281681   -1.30187e-09   -0.00385603   -0.00159909   7.58216e-05   0.000586311   0.00166449   0.00225503   0.00435771   -3.71859e-06   -4.56704e-06   0.00327512   -0.000524072   3.946e-07   -7.09938e-08   5.79266e-06   8.71106e-06   8.73128e-05   -0.00251658   -0.0022995   -0.00617261   -0.0103901   4.88394e-05   0.000189883   0.000641585   0.000170579   -0.00803178   -0.0262461   0.0182661   0.00220697   0.00259669   0.00339595   0.00224199   -0.025548   -9.0864e-05   0.0205913   3.99471e-07   -3.02457e-06   4.82871e-07   -7.283e-08   0.00162139   -1.19345e-05   3.26336e-07   -9.17283e-07   0.000644983   0.00120679   -0.00339395   0.00328956   -0.00345336   -0.00370945   -1.30187e-09   -0.00272701   -0.00168724   0.00011653   0.00654671   0.00436242   -0.00231187   0.00115846   0.0020741   0.00221849   0.000775758   0.0105942   0.00471238   -1.30187e-09   0.00027086   0.000377982   0.00058131   0.000526383   5.98994e-05   0.00425401   -0.000471436   -0.00236077   0.000889109   -0.00235769   -0.0012063   -0.00128155   -0.00570898   -0.00427039   0.00190186   -0.00149552   -1.82873e-09   7.75837e-06   -0.00172687   -0.00175147   -0.00438219   0.00194497   
-0.0399074   -5.36185e-05   -8.0627e-05   -2.54023e-05   -5.15359e-05   -1.2505e-05   -3.22172e-05   -7.02991e-05   -5.24436e-05   0.00113157   0.00316231   0.0029857   0.00413351   0.00431174   0.00549051   0.00591926   1   -0.000419812   -9.76752e-05   5.96108e-05   0.000211061   0.000430026   0.000327349   0.000224306   -0.000107623   0.000365563   -4.66946e-05   0.000341158   7.16448e-05   9.94825e-06   -7.98401e-05   -9.55183e-05   -0.000188073   -0.0389176   1.38122e-09   0.0165617   -0.0116165   -0.000211061   -0.00566931   -0.00477838   -0.00438508   -0.000408733   0.00165399   0.000257611   0.00124711   0.011318   0.00339093   7.13143e-05   -0.000146459   0.00157661   1.38122e-09   0.0118336   0.00212742   6.72858e-06   1.53438e-05   0.000110264   8.60023e-05   0.000327712   5.01078e-07   1.12377e-07   0.000141283   -0.000505204   -1.69164e-09   -2.77188e-07   -1.95598e-07   -2.22271e-05   -4.65596e-06   0.000582904   0.000480951   -0.000264915   -0.000704822   -0.000208896   -0.000188789   -0.000433003   0.000204399   -6.36002e-05   0.00253168   0.0017045   -0.00105765   -0.00144939   -0.000651864   0.00256816   0.00208505   0.00485597   0.00142296   -2.45536e-07   -1.14924e-07   -4.68292e-07   -1.0096e-07   -0.00156834   1.49295e-06   -8.63556e-07   -6.27401e-09   -0.00246095   0.000141489   -7.16305e-05   0.00035526   0.00017131   0.000106005   1.38122e-09   -0.000416658   -0.000302927   0.000134835   0.0003949   -0.00212841   -0.00219229   -0.0021157   -0.00384154   -0.00320898   -0.00308377   -0.00213505   0.000474025   1.38122e-09   0.000860566   -0.000659374   0.000103608   2.962e-05   -3.47681e-05   -0.000153498   -0.000135872   -4.38518e-05   -3.93239e-05   -7.29443e-05   0.000144587   -0.000208799   -0.000265455   -0.000252239   -0.000410392   0.000523526   5.50064e-09   -8.64163e-06   0.00311015   -0.00346508   -8.33267e-05   0.00143758   
-0.0305598   -5.85123e-05   -3.73238e-05   -4.17269e-05   -5.20113e-05   -2.29796e-05   1.03161e-05   1.78323e-05   2.53972e-05   0.00134716   0.00305551   0.00260659   0.00355012   0.00349667   0.00482638   1   0.00591926   -0.000265943   -0.000192184   -6.61811e-06   0.000150045   0.000154563   0.000371159   0.000168136   -0.000224256   0.000173588   -2.23664e-06   0.000161531   8.83519e-06   6.11776e-05   -3.72144e-05   -9.06e-05   -0.000122238   -0.0146111   9.06205e-11   -0.00563487   -0.00430755   -0.00155001   0.0048849   0.00166077   0.000358653   0.000566675   0.000912142   2.11721e-05   0.00120375   0.00511633   0.000766655   -2.03406e-05   0.000211549   0.000415356   9.06205e-11   -0.00551453   0.000924371   -2.31999e-05   3.82065e-05   8.15526e-05   7.63203e-05   0.000142365   5.74616e-07   4.8231e-07   0.000108908   -0.000327814   -4.02018e-08   -4.06627e-08   -5.60742e-07   -1.36045e-05   1.93697e-06   0.000515134   0.000660025   -0.000125592   -0.00055604   -9.87871e-05   -0.000223223   -0.000144642   -1.12917e-05   8.13262e-05   0.00124835   0.00140231   -0.00100836   -0.000798727   0.00029422   0.000533623   0.00136218   0.00342682   0.000148395   -1.0323e-07   2.44203e-07   -2.44731e-07   -5.51762e-08   -0.000475176   -2.30808e-06   -5.03444e-07   4.75913e-08   -0.000924265   1.98688e-05   2.85124e-05   7.60592e-05   -2.04191e-05   -0.000184742   9.06205e-11   0.000469843   -0.000125842   0.000175456   8.77687e-05   -0.00152486   -0.00181171   -0.0016462   -0.00193294   -0.00207561   -0.00213141   -0.00146172   0.000138831   9.06205e-11   0.000370899   -5.66417e-05   6.28291e-05   4.45111e-06   -1.41506e-05   -7.08808e-05   -4.96887e-05   3.44598e-05   -2.26912e-05   2.58151e-05   5.10115e-05   -3.67263e-05   -0.000108245   -5.20379e-05   -0.000156722   0.00068211   1.63691e-08   6.43125e-07   0.00112914   0.00158547   0.000264977   -2.98151e-07   
-0.0421233   -0.000109742   -2.82344e-05   -0.000167755   -8.38585e-05   -7.42052e-05   -4.84519e-05   0.000195755   0.00013973   0.00199083   0.003496   0.00257801   0.00363991   0.00365463   1   0.00482638   0.00549051   -0.000276889   -0.000351512   3.94362e-05   -0.000111825   -0.000222751   0.00100974   0.000714535   -2.05798e-05   -3.19592e-06   -1.76567e-05   9.61267e-05   -2.65913e-05   0.000147406   -5.40327e-05   -7.69698e-05   -5.58686e-05   0.00379004   1.43327e-09   -0.00586614   0.000918758   -0.0014512   0.0385934   0.000680423   -0.00818874   -1.9096e-05   0.00143801   -0.000485042   0.000596368   0.0037195   0.000670909   -5.53021e-05   0.000117198   0.00230338   1.43327e-09   0.00210512   0.000962854   7.99552e-05   1.92993e-05   7.38938e-05   6.82578e-05   -8.88754e-05   9.05913e-08   -1.74221e-07   0.000171343   -3.61037e-05   1.1408e-08   7.4712e-08   1.52148e-07   -6.8528e-06   4.04177e-05   0.000208993   0.00104029   0.000162362   -0.000303562   6.56819e-06   1.93215e-06   0.00020492   0.000116143   1.59717e-05   0.00104848   -0.000275099   -0.000413612   -0.000651112   0.000269376   0.000726372   0.000666134   0.00285008   0.00131978   5.78405e-08   -6.86746e-08   -9.63166e-08   -4.00541e-08   0.00186028   -8.63857e-06   -3.31939e-07   -7.37993e-08   0.000318367   2.35258e-05   -0.000135866   0.000192717   -0.000395699   -0.000276604   1.43327e-09   -0.000693727   -0.000207794   0.000135225   0.000356907   -0.000412687   -0.00127022   -0.00109572   -0.000146701   -0.00124379   -0.00150332   -0.000380405   0.000412632   1.43327e-09   0.000602863   -0.000717787   0.000170647   3.30398e-05   -2.87329e-06   0.000113815   -7.90317e-05   -7.13382e-05   1.25756e-05   -0.000187856   -8.03523e-06   -0.000113212   -0.000356408   -0.00020195   -0.000389253   0.000245897   1.04135e-08   1.50658e-06   0.000944553   0.00148735   0.000367027   -0.00122995   
-0.0293604   -3.32864e-05   -4.32184e-05   5.55947e-05   2.04124e-06   5.17932e-05   6.48065e-05   -3.43547e-05   -8.55086e-06   0.00137731   0.0033047   0.00308563   0.00400404   1   0.00365463   0.00349667   0.00431174   -0.000177747   1.37935e-05   -1.15696e-06   0.00020354   0.000496222   0.000166496   0.000168977   -0.000126401   4.85995e-05   -4.26457e-05   8.82309e-05   6.9215e-05   -3.05977e-05   -5.03534e-06   -2.24802e-05   -7.85887e-05   0.0130259   -1.19967e-09   0.00485411   0.00406045   -0.000241954   -0.0136968   0.00110866   -0.00211451   0.000441574   0.000347522   0.000290775   -5.78365e-05   -0.000907993   -0.000318214   -5.83066e-05   0.000257351   -0.000425181   -1.19967e-09   0.00139861   5.86607e-05   -3.77647e-05   1.32646e-05   3.02429e-05   1.20578e-05   -0.000140531   -4.07897e-07   -6.49457e-07   0.000117012   -0.000154738   6.32402e-08   -1.30471e-07   8.0812e-07   -4.09536e-06   -3.94293e-05   -0.000148423   0.00103482   0.00014767   -5.80772e-05   -4.20459e-05   -4.9972e-05   6.32428e-05   -4.41197e-05   0.000217024   0.00108383   -0.000386682   -0.000292353   9.62319e-05   -0.000353199   0.000583572   0.000768901   0.00131695   0.00137157   -1.11387e-07   -5.28655e-07   -1.17196e-07   -5.37908e-08   -0.000330302   -8.56599e-06   -3.25828e-07   -1.36646e-07   0.000928202   9.60454e-05   -0.000165128   0.000147383   -5.14905e-05   1.60543e-05   -1.19967e-09   -0.00024646   -9.28526e-05   -0.00012262   0.000267459   0.000613483   -0.000191553   -0.000163346   0.00125046   0.000186593   -0.000265232   0.000215018   0.000285956   -1.19967e-09   0.000138894   -0.000238356   -6.03194e-05   2.64201e-05   -1.32619e-06   0.000158183   1.97299e-05   -0.00010849   5.48539e-05   -9.15383e-05   -5.61107e-06   -9.37146e-05   -0.000241161   -0.000197652   -1.41174e-05   -0.000112903   5.24963e-09   5.20696e-07   -0.000243446   0.00283411   0.00037166   -0.00161378   
-0.0310815   -2.00902e-05   -2.8633e-05   4.26851e-05   -2.4657e-06   4.90032e-05   5.10031e-05   -6.01038e-05   -1.21303e-05   0.00143463   0.00355384   0.00327882   1   0.00400404   0.00363991   0.00355012   0.00413351   -0.000145136   -3.11951e-05   -6.98142e-05   0.000250913   0.000440281   0.000232427   9.76524e-05   -0.00015772   -8.03255e-06   -2.70778e-05   6.44044e-05   6.34225e-05   -4.01478e-06   1.00338e-05   -2.8146e-05   -4.44613e-05   0.0177399   1.43923e-09   0.00629285   0.00546884   -6.46416e-05   -0.0140874   -0.00132244   0.0125558   -0.00016189   0.000814032   0.000321436   -0.000258105   0.00113291   0.000525186   -3.04398e-05   0.00032377   0.000689297   1.43923e-09   -0.00474926   0.000468269   9.83599e-06   1.56603e-05   3.06783e-06   4.08724e-05   -7.87001e-05   -5.35837e-07   -8.09348e-07   2.28349e-05   0.000106164   8.9755e-08   -8.29256e-08   9.76576e-07   -5.7908e-06   -4.17444e-05   0.000272467   -0.000497658   0.000225874   8.21478e-05   5.00045e-06   -2.7702e-05   5.54823e-05   2.14747e-05   0.000249746   0.000632608   -0.000484787   -0.000195076   -0.00043194   -0.000528394   0.000565052   0.000743666   0.00121162   0.00108845   -7.82366e-08   -5.91466e-07   -4.77925e-08   -4.45018e-08   0.000999447   -9.0446e-06   -2.46082e-07   -1.65868e-07   0.00123544   8.46695e-05   -0.000177694   8.27294e-05   -0.000135458   -7.8771e-05   1.43923e-09   -0.000604809   -5.10888e-05   -0.000177019   0.000233434   0.00156392   0.00102128   0.00112741   0.00230826   0.00182629   0.000881473   0.00136279   0.00022091   1.43923e-09   6.70128e-05   -0.000260189   -8.52083e-05   2.41169e-05   5.264e-06   0.00022349   2.25258e-05   -0.000109231   6.90693e-05   -8.17324e-05   -3.72237e-05   -5.1417e-05   -0.000244365   -0.000182503   1.25651e-05   -0.000457303   5.44557e-09   2.8065e-06   0.000692727   0.00154822   0.000175792   -0.00169818   
-0.0188478   3.8815e-05   2.14454e-05   9.6712e-05   3.4726e-05   6.7268e-05   8.63952e-05   -3.04719e-05   7.19865e-06   0.00120388   0.00277261   1   0.00327882   0.00308563   0.00257801   0.00260659   0.0029857   -9.20013e-05   4.77367e-05   -0.000150227   0.000192165   0.000387971   -2.05343e-05   3.14189e-05   -0.000144342   2.74369e-05   -8.60888e-06   8.26891e-05   9.0022e-05   -2.71759e-05   6.35301e-06   -3.64825e-05   -9.50316e-05   0.0133257   7.69488e-11   0.000859486   0.00417398   0.000483254   -0.0160785   -0.00171959   -0.00167785   0.000276712   -0.000139867   2.45709e-05   -0.00040386   -0.00375465   -0.00132353   -0.000155536   0.000256217   -0.00230621   7.69488e-11   -0.00512955   -0.000674677   4.57278e-05   6.90089e-06   4.17049e-05   3.02153e-05   0.000117948   -4.77543e-07   -6.4838e-07   6.11019e-05   -0.000347623   8.72294e-08   -1.00007e-07   8.63979e-07   -8.58847e-06   -4.46897e-05   -0.000399121   -0.0011479   -1.48256e-05   -0.000195825   -0.000101377   -7.89544e-05   -3.40867e-05   6.02792e-05   3.87439e-05   0.000828925   0.000987196   -0.000191215   0.000168937   -0.000189085   -0.00113314   0.00143448   -0.00149213   -7.41064e-06   -1.65566e-07   -5.74834e-07   -9.58074e-08   -6.38449e-08   0.000710644   -6.82172e-06   -3.55873e-07   -1.58798e-07   0.000907916   4.70694e-05   -7.63981e-05   2.71433e-05   3.37673e-05   -4.07464e-05   7.69488e-11   0.000199498   -2.12712e-05   -1.97288e-05   7.16972e-05   0.00154296   0.00140435   0.00150309   0.00198061   0.0022521   0.00200697   0.00150818   4.65006e-05   7.69488e-11   -0.00014145   0.00039279   -8.54635e-05   8.21278e-06   1.82146e-06   9.92741e-05   5.32474e-05   -3.34684e-05   4.10135e-05   1.21382e-05   -1.45432e-05   -9.85049e-06   -9.79313e-05   -7.83179e-05   0.000268346   -0.000350252   4.54039e-09   6.03121e-08   -0.000938932   0.000234154   4.81798e-05   -0.000503231   
-0.0227034   4.53654e-05   4.71688e-05   8.57223e-05   5.43397e-05   8.14946e-05   9.81063e-05   7.40837e-05   9.15734e-05   0.00172852   1   0.00277261   0.00355384   0.0033047   0.003496   0.00305551   0.00316231   -8.59859e-05   -1.37843e-06   -0.000161436   0.000182367   0.00020258   0.000195241   0.000183928   -2.24598e-05   -6.27689e-05   -2.16203e-05   0.000113087   6.02637e-05   1.67176e-06   -5.90654e-06   -4.69302e-05   -7.8004e-05   0.015004   1.41388e-09   -0.0062121   0.00460886   0.000703553   -0.00395918   0.00207448   0.00332535   -0.000147496   -0.000935141   -0.000513373   -0.000442418   -0.00803332   -0.00191934   -0.000280587   0.000398415   -0.000839321   1.41388e-09   -0.00268009   -0.00125656   -5.66977e-06   -4.54992e-06   2.77766e-05   8.24592e-05   0.000160122   -7.47256e-07   -1.04372e-06   0.000115695   -0.00017009   1.23161e-07   -6.73503e-08   1.33213e-06   1.47628e-06   -5.7975e-05   -0.00130575   -0.00130319   -0.000191805   -0.000424412   -2.6495e-05   -0.000133286   -8.38108e-05   -0.000112248   -6.50633e-05   0.00104381   0.00092006   -0.000590835   0.000448625   -0.000315448   -0.000859126   0.00153225   -0.00484829   0.00025409   -8.58215e-08   -8.05008e-07   -4.50747e-08   -6.11061e-08   0.00142675   -2.46335e-06   -3.23774e-07   -2.38831e-07   0.00100547   4.58215e-05   -0.000136945   7.91557e-05   -3.06392e-05   -1.84336e-05   1.41388e-09   0.000316624   -3.61448e-05   4.96199e-06   0.000149075   0.0020764   0.0020817   0.00219092   0.00213416   0.00283139   0.00379175   0.00217104   2.48243e-05   1.41388e-09   -0.000140443   0.00042026   -6.51393e-05   1.77431e-05   7.6548e-06   0.000130653   4.56352e-05   -7.3372e-05   6.01258e-05   -5.49106e-05   -4.32244e-05   -4.10375e-05   -0.00015992   -0.000123349   0.000328853   -0.000315412   -4.86173e-09   6.09688e-06   -0.00200178   0.000195283   -0.000675953   0.00168912   
-0.00768653   0.00012024   0.000122477   7.70185e-05   0.000105232   8.49939e-05   7.83037e-05   0.000177633   0.000172887   1   0.00172852   0.00120388   0.00143463   0.00137731   0.00199083   0.00134716   0.00113157   6.89043e-06   -1.88147e-05   1.66726e-05   6.93502e-05   -9.62403e-05   0.000257167   0.000279029   8.79326e-05   -0.000103325   -4.04468e-06   0.00020385   5.26329e-05   7.90129e-05   5.39215e-05   3.01981e-05   5.901e-06   0.0064576   -1.27464e-09   -0.00630247   0.00198408   0.00323198   0.00995492   0.00151029   0.00183741   0.000482831   -0.00110178   0.000854911   -0.000455043   -0.0193796   -0.00454303   -0.000583097   0.000624775   -0.00311279   -1.27464e-09   0.00152076   -0.00308846   3.48822e-06   1.18728e-05   2.29026e-05   -7.08572e-06   -9.07669e-05   -4.26303e-07   -3.47875e-07   5.37338e-05   -0.000317385   3.67541e-08   5.71641e-08   8.27271e-07   -2.59921e-06   -5.03284e-05   -0.00218072   -0.00119656   -5.99008e-05   0.000239978   -0.000150886   3.61154e-05   -0.000518495   -0.000156622   0.000323512   0.00146473   0.000996983   0.000968557   0.000317997   -0.00110144   0.000158961   0.00100867   -0.0138121   0.000480782   8.16492e-08   -4.16111e-07   1.20466e-08   -4.0495e-08   -0.00117176   3.15545e-05   -2.05154e-07   -1.80746e-07   0.000368313   2.71943e-05   -9.13646e-05   0.00016826   0.000185286   0.000243033   -1.27464e-09   0.000798261   -3.67232e-05   -1.24847e-06   0.00017655   0.00125905   0.00134146   0.000793828   0.000901077   0.000884948   0.00202103   0.00114063   -0.00010401   -1.27464e-09   -0.000559234   0.000953367   5.01948e-06   1.389e-05   2.54068e-06   3.50921e-07   0.000300618   -6.42916e-05   3.01378e-05   -8.01818e-05   -2.46447e-05   -0.000121492   -5.76415e-05   -8.7415e-05   0.00042741   -0.00017478   -1.75574e-08   -1.34433e-06   -0.00412182   -0.00451638   -0.00188169   0.00232761   
